Title,Cap1,Cap2,Cap3
frame0-01-53.84.jpg,the woman is using her phone while standing,a woman with her hands in the air,woman is holding a phone in one hand and a cell phone in the other
frame0-01-54.00.jpg,a woman holds her phone with a surprised look on her face,an image of woman holding a cell phone,woman holding up her cell phone while she looks confused
frame0-01-54.20.jpg,the woman in the blue shirt is holding her cell phone,a woman standing up and talking on her cell phone,woman in blue shirt using cell phone against wall
frame0-01-54.36.jpg,the woman is looking at her cell phone,a woman holding a cellphone standing up,a woman is showing off her cell phone
frame0-01-54.52.jpg,the woman has brown hair and is looking at the camera,a woman wearing blue holding a phone with a smile,woman using phone to talk about what happens she is holding
frame0-01-54.68.jpg,an older lady in a blue blouse holding a cell phone,a woman holding a knife while talking on the telephone,a woman in a blue top holding a device
frame0-01-54.84.jpg,the woman is holding an electronic device in her hand,a woman holding a cell phone with a smile,woman in light blue blouse holding up cellphone with two fingers
frame0-01-55.00.jpg,a woman with her hands in her pockets talking to someone,an image of a woman holding a cell phone,the woman is looking at the cell phone
frame0-01-55.20.jpg,the woman is holding a cell phone up in the air,woman looking away with two fingers on a piece of paper,a woman in a blue shirt holds up a cellphone
frame0-01-55.36.jpg,a woman holding a smart phone in her hands,a woman is talking with an orange cellphone,a woman in a blue shirt is holding a cell phone
frame0-01-55.52.jpg,a woman with a knife and some paper,a beautiful young woman holding onto her cell phone,a woman looking at her cell phone while speaking
frame0-01-55.68.jpg,a woman in a blue shirt holding a cell phone,a woman in a blue shirt holding something in her hand,a woman holds a cellphone and looks up
frame0-01-55.84.jpg,a woman with brown hair is looking at her cell phone,a woman with a cell phone in her hand,woman in blue shirt holding cell phone up to her chest
frame0-01-56.00.jpg,woman standing with phone while talking on cellphone,woman standing in front of a white background showing the screen,a woman holding up her hands while talking to someone
frame0-01-56.20.jpg,a woman with short hair wearing a shirt,the woman is talking about something as she holds her hands out,a woman in blue holding out her hands
frame0-01-56.36.jpg,a woman with short hair holding something near her mouth,a woman wearing a blue shirt talking about something,a woman is making an odd expression to the camera
frame0-01-56.52.jpg,an image of a woman that is holding something in her hands,the woman with the collared shirt is holding something,the lady in blue is playing with a cellphone
frame0-01-56.68.jpg,a woman holds an object while standing in front of a white background,woman in blue holding her phone in one hand and an object in the other,woman standing in front of a white wall with cell phone
frame0-01-56.84.jpg,a woman standing in front of a white background with her hands open,woman wearing a blue shirt is holding her hands together,the woman has a cell phone in her hands
frame0-01-57.00.jpg,a lady holding something while wearing a shirt,woman holding a tablet while standing in front of a wall,an image of woman holding something up
frame0-01-57.20.jpg,a woman in blue shirt holding up an electronic device,woman holding a phone in both hands and smiling,the woman has her hands together in front of her
frame0-01-57.36.jpg,a woman in a blue blouse holds something in her hands,a woman stands in front of a white background holding a card,"a woman with her hands wide open, standing in front of the camera"
frame0-01-57.52.jpg,a woman holding up her cell phone,a woman holding something and making the call,a woman talking in a presentation while holding up her cell phone
frame0-01-57.68.jpg,a woman standing with her hands out as if she is doing something,a woman is standing and holding her hands open,a woman that is holding a smart phone
frame0-01-57.84.jpg,a woman holding up two small boxes with one empty,a woman with a phone in one hand and in the other,a woman holding up a cell phone in her hands
frame0-01-58.00.jpg,a woman wearing a blue shirt and standing up holding an object in her hands,the woman is holding something in her hands,a woman is holding something in her hands
frame0-01-58.20.jpg,a woman is holding up her cell phone,a woman with dark hair holding a cellphone,a woman holding an electronic device with both hands
frame0-01-58.36.jpg,a woman with her hands together giving a presentation,the woman is holding her hands up while talking,a woman wearing a blue blouse is holding a cellphone
frame0-01-58.52.jpg,the woman has her hands open while holding a small object,a woman talking in front of a camera,a woman is showing off her phone and holding something
frame0-01-58.68.jpg,woman with a surprised look on her face,a lady that is talking in front of a camera,woman in blue blouse speaking while holding a cellphone
frame0-01-58.84.jpg,a lady that is in front of a white background,woman making gestures with both hands in front of her face,an animated picture of a woman with her hands open
frame0-01-59.00.jpg,woman with short brown hair holding her hand out,a lady showing off her new tablet device,an image of a woman standing and holding her hand out
frame0-01-59.20.jpg,a woman is showing off her phone screen,a woman holds out her hands for someone to talk,a woman talking on a video camera in front of a white background
frame0-01-59.36.jpg,a lady with an invisible light on her hands,a woman is holding out her hands in a pose,a woman is holding something and talking
frame0-01-59.52.jpg,a woman standing up holding up two objects,a woman is talking and holding her hands up,a woman stands with her hands together to show a joke
frame0-01-59.68.jpg,a woman standing in front of a camera showing the camera,an image of a woman talking to someone,a woman with long dark hair holding something in her hands
frame0-01-59.84.jpg,a woman stands while using her phone in a white room,an image of a woman holding something in her hands,a woman standing with her hands together and she is holding a cell phone in both of her hands
frame0-02-00.00.jpg,a woman is standing in front of the camera,a woman holding a cell phone with both hands,a woman in blue shirt playing with an electronic device
frame0-02-00.20.jpg,the woman is holding a cell phone in her hands,woman holding a cell phone with both hands,a woman standing up holding a cell phone
frame0-02-00.36.jpg,a woman is standing and holding a cell phone,there is a woman that is looking at her phone,a woman with a cell phone in her hands
frame0-02-00.52.jpg,a woman looking at her cell phone in a white room,a woman is using her cell phone against a white background,a woman that is holding something up to her chest
frame0-02-00.68.jpg,a woman is talking about something while holding a phone,the woman is holding a smart phone in her hands,a woman holding a cell phone with a white background
frame0-02-00.84.jpg,a woman standing in front of a white wall holding something in her hands,the woman is making a gesture while holding an electronic device,a woman in a blue shirt holds a phone
frame0-02-01.00.jpg,a woman is holding something while looking at the camera,a woman standing in a room and holding a cellphone,there is a woman standing in a video studio holding something
frame0-02-01.20.jpg,a woman standing in front of a white wall looking at her cellphone,a woman holding an electronic device in her hand,the woman is looking at her cell phone
frame0-02-01.36.jpg,a person is bending over playing with a dog,small white puppy is holding a toy in his mouth,a person giving a little puppy some dog toys
frame0-02-01.52.jpg,dog being walked by man holding stuffed animal on it's neck,man playing with a small dog in the grass,this dog is trying to pull the red stuffed animal
frame0-02-01.68.jpg,the dog is being held up to his owner,a dog playing with a stuffed animal that is wearing a hat,a man playing with a stuffed animal on grass
frame0-02-01.84.jpg,a little dog is dressed like a donkey,a white and black small dog on grass with a stuffed toy,the dog is looking at a stuffed animal wearing a hat
frame0-02-02.00.jpg,a white dog that is standing up with his head on another dog,a dog that has a red and black headband on its tail,a man in a park with his small dog wearing an animal hat
frame0-02-02.20.jpg,a man holding a little dog in front of him,a man petting a small dog with a red scarf,a person is holding a toy next to a small dog
frame0-02-02.36.jpg,a dog being handed a toy while it is sitting on the grass,a small white dog holding a stuffed animal in the mouth,a white dog is playing with a red and black reindeer
frame0-02-02.52.jpg,a person kneeling down with a dog near a ball,a white dog has some red decorations on its head,a small white dog standing on top of a lush green field
frame0-02-02.68.jpg,a person on a grass field with a dog,a dog looks at his owner as he stands next to the white puppy,an image of two dogs on the grass
frame0-02-02.84.jpg,the small white dog is being held up by its owner,the person is holding their dog in his hands,a man kneeling down next to a dog on a grass field
frame0-02-03.00.jpg,a man is petting a large dog in the park,a man petting a dog on top of it's back,there is a dog at a sporting event with his owner
frame0-02-03.20.jpg,a white dog is being held up by someone,the person plays with the dog on the grass,a man petting a small white dog on the grass
frame0-02-03.36.jpg,a man showing a dog something that is white and black,a man and his dog are playing with each other,a dog that is standing in the grass holding its tail
frame0-02-03.52.jpg,a person petting a dog that's mouth is being held up,a man holding up an adorable white dog's head,a man kneeling down next to a small dog
frame0-02-03.68.jpg,man crouched down and playing with dog in grassy area,a man plays with his dog in the park,a man plays with a white and red toy dog
frame0-02-03.84.jpg,a man playing with his dog on the grass,a man is in the grass and is playing with his dog,man holding onto the neck of a small dog
frame0-02-04.00.jpg,a man is crouched down and petting the small white dog,a man kneeling down with a dog on top of it,a man crouched over next to a white dog on a green grass covered field
frame0-02-04.20.jpg,a dog playing with a person in the grass,two dogs with people and a man on a field,a person playing with a small dog in the grass
frame0-02-04.36.jpg,a small white dog playing with a frisbee,white dog playing with frisbee in grassy field,a little boy and his dog in the grass playing with a frisbee
frame0-02-04.52.jpg,dog wearing hat and boots standing next to a woman,a white dog is in a green field,this is a picture of a white dog wearing an american flag scarf
frame0-02-04.68.jpg,a dog is walking in the grass with his feet off,a close up of a dog on a leash riding a small red toy,white dog with long hair on a leash running across the grass
frame0-02-04.84.jpg,a toy is in the middle of a grassy area,a small dog wearing a red shirt and black pants,the stuffed animal is wearing a black and white tie
frame0-02-05.00.jpg,small white dog holding a toy in its mouth,a dog on grass with a toy,a small white dog biting at a red toy
frame0-02-05.20.jpg,white puppy walking on grass chewing at a red toy,a white dog is standing in the grass with its paw up and his head in the grass,a small white dog on its back playing with a stuffed animal
frame0-02-05.36.jpg,a dog holding onto a toy on a grass covered field,a white dog standing on a lush green field,white dog with red tail and eyes rolling around on a grassy field
frame0-02-05.52.jpg,white dog playing with a red toy on the grass,a dog playing with a stuffed animal in a yard,a white dog with a toy in its mouth and in the grass
frame0-02-05.68.jpg,a white dog carrying an animal toy in its mouth,a dog in the yard is carrying a toy,a white dog with a red stuffed toy in his mouth
frame0-02-05.84.jpg,white puppy playing with teddy bear on a green grass covered field,a dog is standing on a lush green grass field with his teddy bear,a small white dog holding a stuffed red animal
frame0-02-06.00.jpg,a small white dog wearing red slippers on top of green grass,the white dog is wearing a red shoe,a small white dog holding onto a stuffed red bird
frame0-02-06.20.jpg,a small white dog is holding a red stuffed animal,a white dog with his toys is in the grass,a white dog standing on top of a lush green field
frame0-02-06.36.jpg,the dog is trying to catch the toy,a small dog is wearing a toy on the grass,there is a small white dog with a red stuffed animal
frame0-02-06.52.jpg,a dog walking with a stuffed toy on it's legs,white terrier puppy in grass with stuffed toy,a small white dog has a red toy in his mouth
frame0-02-06.68.jpg,a small white dog on a grass covered field,a dog walking through a field with a stuffed animal in its mouth,small white dog with red stuffed animal toy in grassy field
frame0-02-06.84.jpg,a white dog holding a red teddy bear,there is a small white dog that has a stuffed animal in it's mouth,a white dog is standing on the grass
frame0-02-07.00.jpg,a small dog with his head on a stuffed animal,a small white dog standing on top of a lush green field,white dog with a stuffed red fish toy in his mouth
frame0-02-07.20.jpg,a woman standing up with her hands open,a lady holding her hands while laughing for someone,the woman is talking about her new phone
frame0-02-07.36.jpg,woman holding out hands with both hands up to her chest,a woman with long hair standing in front of a white wall,a woman standing in front of a microphone with her hands out
frame0-02-07.52.jpg,a woman in blue and silver clothes is on an white background,a person standing up holding an item in front of her,the woman in blue is smiling at the camera
frame0-02-07.68.jpg,a woman is standing up and holding something,a woman with dark hair standing in front of a white backdrop holding a blue object,a woman talking to the camera holding something
frame0-02-07.84.jpg,a woman holding her hands open and posing for the camera,woman in blue shirt on television with grey background,a woman in a blue shirt holding a cell phone
frame0-02-08.00.jpg,a woman speaking in front of a white wall,a woman with dark hair talking to someone,a woman talking with another woman in a business suit
frame0-02-08.20.jpg,woman talking on white wall with white backdrop,a woman holding her hands up in front of her,a lady with a blue shirt is doing a presentation
frame0-02-08.36.jpg,a woman is talking about the tv show,a woman is talking on the television,a woman wearing a blue shirt holds her hands together
frame0-02-08.52.jpg,a woman in a blue shirt is talking about the business,the woman is standing in a black dress shirt,a woman talking to someone about what she is doing
frame0-02-08.68.jpg,a woman wearing blue shirt and jeans on a white background,a woman standing up wearing a blue shirt,woman standing in a room while holding out her hands
frame0-02-08.84.jpg,a woman standing in front of a white wall,a woman stands in front of a wall and looks at something,a woman standing next to an umbrella wearing a blue shirt
frame0-02-09.00.jpg,a woman is holding something in one hand,a woman is talking about the project,a woman talking on stage in a dress shirt
frame0-02-09.20.jpg,a lady is talking while standing and gesturing,woman with short dark hair making an expression,a woman talking about being in a show
frame0-02-09.36.jpg,a woman standing and making an appearance in front of the camera,a woman wearing a blue shirt is standing up with her hands out,a woman wearing a blue shirt and pants standing
frame0-02-09.52.jpg,a woman is talking about something on the screen,an image of a woman speaking about what happens a group of people,a woman is standing on a stage in front of the screen
frame0-02-09.68.jpg,a woman standing on a stage wearing a gray shirt,a woman in a blue shirt and jacket,a woman is speaking on a white background
frame0-02-09.84.jpg,a woman standing up while wearing a blue shirt,a woman standing and talking while holding her hands out to someone,a woman standing in front of a white screen holding a hand out
frame0-02-10.00.jpg,woman standing in front of a white background in blue shirt talking,a woman is speaking on a screen while holding something,a woman with brown hair in a blue shirt
frame0-02-10.20.jpg,a woman in blue shirt standing up,a woman giving a speech in front of a white background,a woman talking into a microphone in front of a white background
frame0-02-10.36.jpg,a woman standing in front of a white wall holding her hands open,a woman is making an interview with her hand in front of the camera,a woman is speaking to others at a business seminar
frame0-02-10.52.jpg,a woman giving a talk about her life,woman giving a talk in front of a white background,a woman wearing a blue top smiles in front of a white wall
frame0-02-10.68.jpg,an image of a woman speaking on stage,woman wearing glasses talking in a video screen,a woman stands in front of a white background
frame0-02-10.84.jpg,a woman in blue shirt standing in front of a camera,a woman standing in front of a white wall wearing a blue top,a woman standing in front of a white wall talking
frame0-02-11.00.jpg,a woman wearing blue talking into a microphone,an attractive woman with brown hair standing on stage,woman standing in front of a white wall
frame0-02-11.20.jpg,a woman speaking in front of a microphone,a woman with brown hair in a blue blouse speaks on the screen,a woman is speaking on a screen with a white background
frame0-02-11.36.jpg,a woman with a grey shirt is holding her hands out,a woman standing on top of a white wall,a woman standing in front of a white wall
frame0-02-11.52.jpg,an attractive woman standing in front of a white background,a woman talking about a website on a white screen,a woman is talking on the camera and the words atoch on it
frame0-02-11.68.jpg,a woman stands in front of the camera,the tv screen is showing a woman talking,a woman stands up while wearing a blue shirt
frame0-02-11.84.jpg,a woman standing with her arms wide open,woman giving a presentation on the web,a woman holding something in her hands on the screen
frame0-02-12.00.jpg,a woman standing in front of a white background,woman in a blue shirt and jeans standing with hands open,a woman wearing a blue shirt talking to someone
frame0-02-12.20.jpg,a woman standing next to a white wall with the words on it,"a woman is standing in front of the camera, smiling",a woman is talking about the benefits of having sex
frame0-02-12.36.jpg,woman with glasses standing on stage holding a device,a beautiful woman is talking to someone,woman standing in front of a wall talking
frame0-02-12.52.jpg,a woman standing in front of a white wall,a woman in a blue shirt is standing,a woman wearing a blue top is talking to an audience
frame0-02-12.68.jpg,a woman in a blue shirt and a white wall,a woman with a gray shirt is standing in front of a white backdrop,an image of a woman talking to someone on the computer
frame0-02-12.84.jpg,a woman in a blue shirt and jeans on a screen,woman in blue shirt holding her hands together,woman is standing with hands folded on a screen
frame0-02-13.00.jpg,woman standing in front of a white wall,"a woman stands with one hand in her lap, and holds out her hand",a woman standing with her hands in her pockets
frame0-02-13.20.jpg,a woman standing in front of a white wall,the woman in blue shirt is holding her hands together,a lady is making a speech while looking into the camera
frame0-02-13.36.jpg,an attractive smiling lady in grey blouse with her hands together,a woman stands on stage in front of a white background,woman is presenting a video of how to do
frame0-02-13.52.jpg,a woman in blue shirt standing next to a wall,a woman in blue shirt standing next to a white wall,a woman in blue is standing in front of a white wall
frame0-02-13.68.jpg,a woman holding a baby doll standing on a white surface,a person is sitting down talking to someone,a woman is holding her hands together and laughing
frame0-02-13.84.jpg,a woman is making a joke about the situation,a woman with short hair is standing in front of the camera,a woman is standing and posing for the camera
frame0-02-14.00.jpg,a woman standing in front of a white background,a woman in a blue shirt and jeans standing in front of a white background,woman standing in a white background with the words'actificn '
frame0-02-14.20.jpg,a man flying through the air while riding a skateboard,a girl is smiling and posing on the beach,a woman holding up her right hand with another person holding a cell phone
frame0-02-14.36.jpg,a laptop on the desk and its screen,a giraffe standing next to a tree on a field,a person riding a surfboard on a wave
frame0-02-14.52.jpg,the back side of a black and white photo of a person on skis,the black and white photo shows a pair of scissors on a paper,a couple of birds flying through a white sky
frame0-02-14.68.jpg,a white background with a tiny white object in the middle,a close up of a clock tower with people walking underneath it,a white object flying over the top of the ground
frame0-02-14.84.jpg,a metal nail sitting in the middle of a white background,the needle on top of a computer monitor,a thin wooden bar on a white background
frame0-02-15.00.jpg,a white image that is shown on the bottom of an object,a stick with an odd look on it,two long brown metal rods are in a row
frame0-02-15.20.jpg,an orange light sitting on top of a desk next to a green wall,a pair of silver tubes on a white background,a flat computer screen with no image on it
frame0-02-15.36.jpg,a small long strip of plastic,the cover for an article on the computer,a black and white photo of the lines that cross
frame0-02-15.52.jpg,a brown banner that says not the last thing in this picture,a brown box with a white background,the image is of a bar with a white background
frame0-02-15.68.jpg,a brown object on a white background,an empty wooden object on white background,brown wood pieces are on the white surface
frame0-02-15.84.jpg,a brown toy in an oval shape,an object that appears to be a pipe,the car that is on a white background
frame0-02-16.00.jpg,a very cute car with some kind of big sticker on it,a brown caterpillar sitting on top of a white table,an icon showing a train that is brown
frame0-02-16.20.jpg,"an image of a roller blade, that looks like a snake",a brown object on a white surface,a brown cigarette is laying on top of a white surface
frame0-02-16.36.jpg,an animal with an arrow on its nose logo,"a cartoon rabbit with its mouth open, sleeping in the grass",an image of an electrical device
frame0-02-16.52.jpg,a large roll of brown paper on top of a table,"an illustration with the word g in large font, and it's shaped like a dog",the logo for g company on white paper
frame0-02-16.68.jpg,an image of the logo for a group,a sign with an elephant and a large object,a logo that says'go'on the side of it
frame0-02-16.84.jpg,an orange logo on a white background,an ad featuring a giant cat and a dog,the logo for a group of companies in india
frame0-02-17.00.jpg,the word glo is written with brown ink,a cat with a large head is sitting on top of the rope,an illustration of a person wearing headphones with the word go
frame0-02-17.20.jpg,the glo logo is brown and white with red accents,an animal - like text that has been designed by glyonstrad,a sticker of the word glo
frame0-02-17.36.jpg,"the gloons logo, designed for an animation studio",a large logo with a bear on it,the word glo is written with a cartoon character
frame0-02-17.52.jpg,"the word, glor has many small letters on it","the word glorma with a cartoon cat, fish and dog head",an animated character is standing on top of a white background
frame0-02-17.68.jpg,an advertisement with the word glarrin,a logo with the words glarrin written in arabic,a brown and black logo on white background
frame0-02-17.84.jpg,the word glarri is written in brown,an old school video game called glorrio,an asian - american cuisine logo
frame0-02-18.00.jpg,the word glorria is spelled in brown lettering,"the logo for glyria is an interesting logo, which can be used as a product",a sign with the word gleiria written on it
frame0-02-18.20.jpg,an image of the word gizria in a brown style,the word glorria is displayed in the shape of a logo,the word glarria with an image of a cat and dog
frame0-02-18.36.jpg,a computer mouse that is holding an e - reader,the word glyfinia with a dog and bowtie,"the logo of glaxria, a mexican food website"
frame0-02-18.52.jpg,the glorria logo is an attractive and unique logo,a very cute and simple logo design for the glazeria,a logo designed for glarria
frame0-02-18.68.jpg,the word glazria written in brown and white,a brown and white logo for glsrid with an animal face,a black and white photo of a sign that says glaziria
frame0-02-18.84.jpg,a large white box with a logo on the inside,"a sign for glyeria, an online store with a cat",the word giraffes is placed on a white surface
frame0-02-19.00.jpg,the glazeria logo has been designed to look like it has been bitten,the word gorilla with a panda bear and fish on it's back,glarria logo on the front of the product
frame0-02-19.20.jpg,"the logo for the brand glamia, which uses a little bitty bitty bit",the word gloria written on a white background,the word glurid in arabic and with an elephant standing on it
frame0-02-19.36.jpg,glarria logo design with white background,a brown and white dog is sitting next to the logo for glorria,the word glazira is on top of an image of a black and white cat
frame0-02-19.52.jpg,the word glyrid on a white background,the gleirid logo design with a red stripe around it,an image of a word that has been designed to look like the name of a cat
frame0-02-19.68.jpg,the logo for glarria is shown in brown,a brown and white photo with the word glamria on it,a logo designed for the company glyria
frame0-02-19.84.jpg,a logo design that looks like a large elephant on it,a brown sticker is shown on the wall,an advertisement for glaxiria is shown
frame0-02-20.00.jpg,glorria text on a white background,the word glorria is brown with white writing on it,a glazeria logo with brown lettering and a small cat on the left side
frame0-02-20.20.jpg,the logo for a restaurant called glorria,an elephant is on a white background with the word glarria,a sign with the words glorria on it
frame0-02-20.36.jpg,the word glamid is brown and has an animal,a logo with the word glhriia in the middle,the word giraffa sits on top of a pile of books
frame0-02-20.52.jpg,a sign for a restaurant with the words glarria,the word glyria written in arabic and english,a logo for glorria
frame0-02-20.68.jpg,the word'glazria is written on top of a white background,a logo for a company called glybria,the word glyria is shown with the shape of the text
frame0-02-20.84.jpg,the word glorria with the elephant head in brown lettering,a picture with the word glorria overlaid in white,glorria logo on a white background
frame0-02-21.00.jpg,the word california in brown lettering on a white background,"glazbia's logo, with a cartoon gorilla sitting on it",a small screen shot of an animated giraffes giraffe
frame0-02-21.20.jpg,a logo design for glshirra by design guru,an image of a logo for glamria,"the word, glarria is made from chocolate"
